Date,Open,High,Low,Close,Adj Close,Volume
2016-07-20,85.599998,85.879997,85.349998,85.400002,84.271851,393500
2016-07-21,85.169998,85.339996,84.540001,84.800003,83.679787,460100
2016-07-22,85.150002,85.889999,84.839996,85.750000,84.617233,524300
2016-07-25,85.720001,85.750000,85.160004,85.519997,84.390274,308100
2016-07-26,85.440002,85.730003,85.019997,85.360001,84.232391,365600
2016-07-27,85.260002,85.419998,84.839996,85.169998,84.044891,420100
2016-07-28,85.199997,85.709999,84.589996,85.540001,84.410004,332400
2016-07-29,85.580002,85.610001,84.949997,85.279999,84.153442,616200
2016-08-01,85.150002,85.449997,84.760002,84.860001,83.738976,522100
2016-08-02,84.830002,84.940002,83.709999,83.720001,82.614044,839100
2016-08-03,81.599998,81.940002,78.269997,79.430000,78.380722,2014300
2016-08-04,79.650002,81.309998,79.599998,81.129997,80.058273,1166900
2016-08-05,81.269997,82.629997,81.190002,82.169998,81.084526,875500
2016-08-08,82.199997,82.519997,81.320000,81.510002,80.433243,643400
2016-08-09,81.680000,82.150002,81.199997,81.730003,80.650337,412600
2016-08-10,81.599998,81.599998,81.019997,81.449997,80.374046,445700
2016-08-11,81.730003,82.019997,81.510002,81.570000,80.492455,274100
2016-08-12,81.250000,81.570000,80.650002,81.419998,80.344437,386200
2016-08-15,81.769997,81.769997,81.279999,81.629997,80.551659,524200
2016-08-16,81.599998,81.790001,81.050003,81.589996,80.512184,619900
2016-08-17,81.889999,81.900002,80.980003,81.760002,80.679955,887200
2016-08-18,81.750000,81.989998,81.220001,81.690002,80.610886,587500
2016-08-19,81.419998,81.959999,81.150002,81.949997,80.867424,465200
2016-08-22,81.459999,82.629997,81.440002,82.269997,81.183197,545300
2016-08-23,82.470001,82.470001,82.029999,82.290001,81.202942,463400
2016-08-24,82.220001,82.699997,82.000000,82.110001,81.025322,418000
2016-08-25,82.120003,83.050003,82.000000,83.000000,81.903564,784000
2016-08-26,83.360001,84.040001,82.800003,83.139999,82.041710,619100
2016-08-29,83.070000,83.440002,83.000000,83.099998,82.002235,476500
2016-08-30,82.940002,83.250000,82.800003,83.000000,81.903564,583600
2016-08-31,83.099998,83.279999,82.790001,83.050003,81.952904,780100
2016-09-01,83.269997,83.550003,82.839996,83.300003,82.199615,728300
2016-09-02,83.940002,84.220001,83.050003,83.839996,82.732468,596500
2016-09-06,83.699997,84.080002,83.389999,84.059998,82.949562,643400
2016-09-07,83.919998,84.160004,83.519997,83.620003,82.515366,526700
2016-09-08,83.440002,83.720001,82.820000,82.820000,81.725945,539000
2016-09-09,82.029999,82.830002,81.949997,81.959999,80.877304,1054300
2016-09-12,81.980003,83.980003,81.489998,82.750000,81.656868,786600
2016-09-13,81.989998,82.169998,81.260002,81.809998,80.729279,840800
2016-09-14,81.839996,82.180000,80.959999,81.139999,80.068130,492700
2016-09-15,81.120003,81.760002,80.690002,81.489998,80.413513,624700
2016-09-16,80.989998,81.320000,80.430000,80.639999,79.574745,1402600
2016-09-19,80.980003,81.349998,80.419998,80.720001,79.653679,437400
2016-09-20,81.059998,81.320000,80.529999,80.570000,79.505653,560000
2016-09-21,80.730003,81.139999,80.150002,80.860001,79.791832,426900
2016-09-22,81.209999,81.309998,80.809998,81.050003,79.979324,1058500
2016-09-23,81.080002,81.660004,80.570000,81.320000,80.245758,1637600
2016-09-26,80.779999,81.470001,80.339996,81.120003,80.048393,654100
2016-09-27,80.989998,81.730003,80.919998,81.389999,80.314835,767800
2016-09-28,81.550003,81.900002,81.010002,81.870003,80.788498,839700
2016-09-29,81.889999,82.180000,80.839996,81.050003,79.979324,523900
2016-09-30,81.489998,81.720001,81.220001,81.279999,80.206284,947600
2016-10-03,80.930000,81.500000,80.540001,81.230003,80.156944,634700
2016-10-04,81.239998,81.309998,80.559998,80.650002,79.584610,881300
2016-10-05,80.879997,81.059998,80.190002,80.300003,79.239235,553300
2016-10-06,80.320000,80.500000,79.269997,79.750000,78.696503,729600
2016-10-07,79.709999,79.959999,79.250000,79.610001,78.558334,521900
2016-10-10,79.800003,80.419998,79.800003,80.099998,79.041862,373500
2016-10-11,79.820000,80.070000,79.160004,79.400002,78.351120,647300
2016-10-12,79.250000,79.800003,79.050003,79.519997,78.469528,546100
2016-10-13,79.050003,79.660004,78.599998,79.360001,78.311646,560500
2016-10-14,79.470001,80.139999,79.300003,79.370003,78.321526,580200
2016-10-17,79.419998,79.820000,79.320000,79.470001,78.420189,385100
2016-10-18,79.970001,81.489998,79.709999,80.339996,79.278702,926900
2016-10-19,80.180000,81.250000,80.180000,80.449997,79.387253,739500
2016-10-20,80.500000,80.919998,79.750000,80.080002,79.022156,650800
2016-10-21,79.839996,81.279999,79.309998,81.260002,80.186562,877900
2016-10-24,81.820000,82.430000,81.760002,82.220001,81.133865,830400
2016-10-25,82.230003,82.279999,81.760002,82.089996,81.005577,671000
2016-10-26,82.019997,82.589996,81.400002,81.430000,80.354309,1298800
2016-10-27,81.580002,81.930000,81.050003,81.250000,80.176682,1233000
2016-10-28,81.430000,82.190002,81.260002,81.349998,80.275352,718800
2016-10-31,81.680000,82.099998,81.540001,81.550003,80.472725,813000
2016-11-01,81.680000,81.680000,80.669998,80.940002,79.870781,1130900
2016-11-02,81.400002,83.290001,81.120003,82.209999,81.123993,1829000
2016-11-03,82.570000,82.989998,82.080002,82.410004,81.321365,1092300
2016-11-04,81.830002,82.849998,81.730003,81.760002,80.679955,780200
2016-11-07,82.860001,83.199997,82.480003,83.099998,82.002235,1228500
2016-11-08,82.949997,83.230003,82.580002,82.889999,81.795021,676400
2016-11-09,80.879997,83.400002,80.879997,83.330002,82.229202,933300
2016-11-10,83.580002,84.290001,82.650002,83.120003,82.021980,979400
2016-11-11,82.830002,83.709999,82.830002,83.129997,82.031845,1231400
2016-11-14,83.389999,83.599998,82.730003,82.830002,81.735809,1291200
2016-11-15,83.010002,83.580002,82.500000,82.690002,81.597672,2155400
2016-11-16,82.680000,83.059998,82.059998,82.300003,81.212814,852500
2016-11-17,82.500000,83.029999,82.440002,83.000000,81.903564,1276900
2016-11-18,82.830002,83.529999,82.820000,83.160004,82.061455,1905700
2016-11-21,83.400002,83.910004,83.160004,83.750000,82.643661,791000
2016-11-22,84.000000,84.010002,83.680000,83.959999,82.850883,845000
2016-11-23,83.790001,84.760002,82.500000,83.889999,82.781799,669600
2016-11-25,83.959999,84.300003,83.349998,84.110001,82.998901,522700
2016-11-28,84.410004,84.849998,84.070000,84.150002,83.038376,760200
2016-11-29,84.199997,84.400002,83.620003,83.879997,82.771942,766000
2016-11-30,84.190002,84.419998,83.029999,83.080002,81.982506,1380700
2016-12-01,83.230003,83.519997,81.949997,82.360001,81.272026,976100
2016-12-02,82.419998,82.660004,81.650002,82.199997,81.114136,892400
2016-12-05,82.690002,83.279999,82.660004,82.910004,81.814758,868300
2016-12-06,82.889999,83.150002,82.339996,83.040001,81.943047,1170200
2016-12-07,83.040001,83.139999,82.180000,83.139999,82.041710,1241200
2016-12-08,83.190002,83.519997,82.769997,83.190002,82.091049,647600
2016-12-09,83.349998,83.529999,82.879997,82.930000,81.834503,940800
2016-12-12,82.699997,83.129997,82.440002,83.029999,81.933167,829300
2016-12-13,83.279999,83.949997,82.980003,83.570000,82.466042,1200800
2016-12-14,83.739998,83.739998,81.949997,82.050003,80.966110,1211900
2016-12-15,82.010002,82.250000,81.239998,81.279999,80.206284,645100
2016-12-16,81.400002,82.190002,80.900002,81.779999,80.699677,1619900
2016-12-19,81.849998,82.660004,81.839996,82.110001,81.025322,484500
2016-12-20,82.360001,82.489998,82.099998,82.370003,81.281891,445900
2016-12-21,82.370003,82.989998,82.370003,82.430000,81.341087,412300
2016-12-22,82.269997,82.480003,81.750000,82.070000,80.985863,346200
2016-12-23,82.010002,82.410004,81.870003,82.110001,81.025322,267100
2016-12-27,82.410004,82.970001,82.000000,82.150002,81.064796,300000
2016-12-28,82.419998,82.529999,81.529999,81.650002,80.571396,348700
2016-12-29,81.519997,82.010002,81.519997,81.699997,80.620743,389800
2016-12-30,81.989998,81.989998,80.959999,81.169998,80.097740,524700
2017-01-03,81.589996,82.080002,81.050003,81.320000,80.245758,545700
2017-01-04,81.279999,82.010002,81.230003,81.959999,80.877304,651800
2017-01-05,81.690002,82.230003,81.510002,81.660004,80.581268,394700
2017-01-06,81.519997,82.400002,81.430000,82.379997,81.291748,515900
2017-01-09,82.029999,82.250000,81.550003,81.730003,80.650337,489600
2017-01-10,81.720001,82.330002,81.419998,82.260002,81.173347,594600
2017-01-11,82.059998,82.750000,81.889999,82.750000,81.656868,468600
2017-01-12,82.760002,82.760002,81.629997,82.320000,81.232544,557600
2017-01-13,82.449997,82.709999,82.279999,82.629997,81.538460,350600
2017-01-17,82.449997,82.449997,81.410004,81.550003,80.472725,553300
2017-01-18,81.000000,81.160004,80.209999,81.080002,80.008934,742000
2017-01-19,80.949997,81.480003,80.199997,80.919998,79.851044,609900
2017-01-20,81.269997,81.519997,80.760002,81.360001,80.285233,500400
2017-01-23,81.230003,81.480003,80.849998,81.180000,80.107613,508500
2017-01-24,81.379997,82.209999,81.250000,82.169998,81.084526,466900
2017-01-25,82.500000,83.019997,82.419998,82.690002,81.597672,455000
2017-01-26,82.629997,82.720001,82.250000,82.529999,81.439766,296100
2017-01-27,82.209999,82.790001,82.129997,82.680000,81.587791,362400
2017-01-30,82.629997,82.760002,82.230003,82.739998,81.647003,362200
2017-01-31,83.000000,83.000000,81.949997,82.639999,81.548317,795300
2017-02-01,82.629997,82.919998,81.430000,81.760002,80.679955,544300
2017-02-02,81.529999,82.209999,81.309998,82.150002,81.064796,532100
2017-02-03,82.800003,83.519997,82.680000,83.519997,82.416695,542300
2017-02-06,83.180000,83.320000,82.949997,83.269997,82.169991,362900
2017-02-07,83.269997,83.279999,82.900002,83.010002,81.913437,471200
2017-02-08,82.879997,83.760002,82.809998,83.610001,82.505508,349700
2017-02-09,82.150002,84.110001,82.150002,84.070000,82.959427,572000
2017-02-10,84.279999,84.690002,83.769997,84.519997,83.403488,350600
2017-02-13,84.989998,85.230003,84.629997,84.959999,83.837662,407400
2017-02-14,84.800003,85.099998,84.690002,85.089996,83.965958,448400
2017-02-15,84.139999,84.489998,83.389999,83.769997,82.663383,762600
2017-02-16,84.080002,84.989998,83.529999,84.269997,83.156784,526200
2017-02-17,84.279999,84.900002,84.070000,84.900002,83.778473,645400
2017-02-21,84.800003,85.419998,84.160004,85.190002,84.064636,1201200
2017-02-22,85.440002,87.400002,81.900002,82.230003,81.143745,2245400
2017-02-23,82.470001,83.709999,82.400002,82.839996,81.745667,1144300
2017-02-24,82.930000,84.000000,82.800003,83.949997,82.841019,1052500
2017-02-27,83.620003,83.839996,83.269997,83.790001,82.683136,573300
2017-02-28,83.720001,83.809998,82.779999,82.919998,81.824615,862400
2017-03-01,83.550003,84.489998,83.260002,84.320000,83.206116,765900
2017-03-02,84.180000,84.459999,83.370003,83.669998,82.564705,468700
2017-03-03,83.839996,84.150002,83.330002,83.949997,82.841019,509600
2017-03-06,83.680000,83.930000,82.839996,82.870003,81.775291,959000
2017-03-07,82.620003,83.150002,81.529999,81.839996,80.758881,797100
2017-03-08,81.589996,82.000000,80.519997,80.709999,79.643799,1415700
2017-03-09,80.839996,80.870003,79.709999,80.050003,78.992538,1014500
2017-03-10,80.360001,80.430000,79.760002,79.940002,78.883995,976800
2017-03-13,80.099998,80.199997,79.360001,79.760002,78.706367,884100
2017-03-14,79.510002,79.660004,79.089996,79.349998,78.301773,779500
2017-03-15,79.589996,80.190002,79.389999,80.070000,79.012276,943300
2017-03-16,79.900002,80.660004,79.900002,80.349998,79.288574,1501100
2017-03-17,80.650002,81.269997,80.089996,81.190002,80.117477,1313300
2017-03-20,80.940002,81.099998,80.480003,80.949997,79.880646,1233000
2017-03-21,81.080002,81.389999,79.589996,79.629997,78.578079,884300
2017-03-22,79.860001,80.610001,79.430000,80.029999,78.972794,987400
2017-03-23,80.269997,80.559998,79.690002,79.959999,78.903732,907100
2017-03-24,80.180000,80.489998,79.699997,79.709999,78.657028,971800
2017-03-27,79.360001,79.970001,79.169998,79.680000,78.627426,788300
2017-03-28,79.389999,80.370003,79.239998,80.059998,79.002403,592900
2017-03-29,79.779999,80.470001,79.610001,80.449997,79.387253,740300
2017-03-30,80.410004,80.949997,80.040001,80.790001,79.722755,1318800
2017-03-31,80.820000,81.610001,80.589996,81.139999,80.068130,861900
2017-04-03,81.059998,81.290001,79.360001,79.839996,78.785309,1019500
2017-04-04,80.010002,80.639999,79.629997,79.949997,78.893852,666100
2017-04-05,79.980003,80.339996,79.430000,79.449997,78.400467,1174100
2017-04-06,79.459999,79.820000,79.129997,79.500000,78.449799,958300
2017-04-07,79.410004,79.790001,79.250000,79.290001,78.242569,732800
2017-04-10,79.309998,79.870003,79.309998,79.470001,78.420189,558700
2017-04-11,79.269997,79.639999,78.809998,79.629997,78.578079,976400
2017-04-12,79.169998,79.739998,78.690002,79.239998,78.193230,561900
2017-04-13,79.250000,79.650002,79.110001,79.110001,78.064949,571800
2017-04-17,79.480003,80.080002,79.480003,80.070000,79.012276,593000
2017-04-18,79.709999,80.800003,79.709999,80.629997,79.564873,527900
2017-04-19,80.980003,81.269997,80.550003,80.769997,79.703018,611500
2017-04-20,81.099998,81.620003,81.010002,81.370003,80.295105,647000
2017-04-21,81.440002,81.900002,81.309998,81.650002,80.571396,460200
2017-04-24,82.419998,82.809998,82.139999,82.660004,81.568062,615600
2017-04-25,82.870003,83.290001,82.580002,82.970001,81.873947,550000
2017-04-26,82.860001,83.690002,82.839996,83.180000,82.081184,779200
2017-04-27,83.230003,83.680000,82.879997,83.150002,82.051582,597100
2017-04-28,83.150002,83.150002,82.550003,82.809998,81.716072,754300
2017-05-01,83.000000,83.400002,82.440002,82.769997,81.676598,1193300
2017-05-02,82.870003,83.279999,82.059998,82.180000,81.094398,1195700
2017-05-03,76.550003,79.010002,76.500000,76.750000,75.736122,4077500
2017-05-04,76.690002,78.430000,75.599998,78.010002,76.979477,2582100
2017-05-05,78.809998,79.769997,78.440002,79.760002,78.706367,1329700
2017-05-08,79.769997,80.070000,79.129997,79.300003,78.252449,1141600
2017-05-09,79.040001,79.500000,79.040001,79.260002,78.212982,878800
2017-05-10,79.059998,79.239998,78.430000,78.699997,77.660370,1008200
2017-05-11,78.339996,78.639999,77.720001,78.279999,77.245903,712600
2017-05-12,78.150002,78.519997,77.919998,78.099998,77.068291,782900
2017-05-15,78.150002,79.040001,78.150002,78.970001,77.926804,1103900
2017-05-16,79.000000,79.120003,78.589996,78.820000,77.778786,804300
2017-05-17,78.480003,79.010002,78.410004,78.500000,77.463013,1564000
2017-05-18,78.629997,79.220001,78.220001,78.519997,77.482750,912300
2017-05-19,78.629997,79.570000,78.290001,79.410004,78.360992,1107800
2017-05-22,79.389999,79.940002,79.339996,79.910004,78.854378,660300
2017-05-23,80.000000,80.019997,79.339996,79.519997,78.469528,750700
2017-05-24,79.769997,80.440002,79.690002,80.410004,79.347786,988600
2017-05-25,80.580002,81.610001,80.389999,81.180000,80.107613,1024700
2017-05-26,81.199997,81.519997,80.519997,80.550003,79.485931,814900
2017-05-30,80.209999,81.239998,80.080002,81.050003,79.979324,765500
2017-05-31,81.260002,81.440002,80.379997,80.889999,79.821449,817800
2017-06-01,81.050003,81.500000,80.820000,81.169998,80.097740,985000
2017-06-02,81.419998,81.889999,80.900002,81.860001,80.778618,895000
2017-06-05,81.830002,82.209999,81.449997,81.470001,80.393768,904700
2017-06-06,81.209999,81.459999,80.550003,80.669998,79.604340,521400
2017-06-07,81.050003,81.070000,80.029999,80.739998,79.673424,629200
2017-06-08,80.580002,80.889999,80.070000,80.379997,79.318169,528100
2017-06-09,80.389999,80.510002,79.889999,80.070000,79.012276,521900
2017-06-12,79.860001,81.540001,79.860001,81.500000,80.423378,778400
2017-06-13,81.419998,82.599998,81.419998,82.419998,81.331230,962400
2017-06-14,82.570000,83.019997,82.440002,82.970001,81.873947,800000
2017-06-15,82.610001,83.620003,82.610001,83.250000,82.150261,989000
2017-06-16,82.900002,83.419998,82.279999,83.139999,82.041710,1427400
2017-06-19,83.349998,83.910004,83.120003,83.779999,82.673256,657100
2017-06-20,83.470001,83.919998,83.239998,83.910004,82.801544,828100
2017-06-21,83.910004,84.180000,83.550003,84.059998,82.949562,1112100
2017-06-22,84.110001,84.120003,83.010002,83.029999,81.933167,951700
2017-06-23,83.089996,83.089996,82.139999,82.360001,81.272026,1870900
2017-06-26,82.680000,83.550003,82.620003,83.180000,82.081184,778300
2017-06-27,83.019997,83.150002,82.300003,82.820000,81.725945,903400
2017-06-28,83.029999,84.000000,82.680000,83.959999,82.850883,741300
2017-06-29,83.820000,83.860001,82.989998,83.360001,82.258804,1062000
2017-06-30,83.910004,84.680000,83.540001,84.370003,83.255478,982100
2017-07-03,84.870003,84.959999,84.150002,84.169998,83.058113,507200
2017-07-05,84.220001,84.540001,83.919998,84.290001,83.176514,781000
2017-07-06,83.739998,83.860001,83.379997,83.480003,82.377228,830300
2017-07-07,83.480003,83.860001,83.379997,83.650002,82.544983,1077700
2017-07-10,83.629997,83.690002,83.330002,83.449997,82.347603,769600
2017-07-11,83.480003,83.510002,82.940002,83.480003,82.377228,494600
2017-07-12,84.010002,84.620003,83.970001,84.550003,83.433098,601600
2017-07-13,84.400002,84.550003,83.559998,84.400002,83.285072,508500
2017-07-14,84.760002,85.529999,84.690002,85.440002,84.311325,852000
2017-07-17,85.449997,85.750000,85.070000,85.239998,84.113968,912500
2017-07-18,85.070000,85.940002,84.730003,85.870003,84.735664,864700
2017-07-19,85.860001,86.010002,84.959999,85.989998,84.854065,674500
2017-07-20,86.050003,86.349998,85.000000,86.269997,85.130371,410200
2017-07-21,86.139999,86.959999,86.139999,86.510002,85.367195,881500
2017-07-24,86.480003,87.209999,85.949997,87.110001,85.959274,864400
2017-07-25,87.300003,87.419998,86.660004,86.879997,85.732300,590300
2017-07-26,86.970001,87.180000,86.769997,87.059998,85.909920,404100
2017-07-27,87.029999,87.470001,86.580002,87.150002,85.998734,721700
2017-07-28,87.059998,87.620003,86.769997,87.320000,86.166496,510200
2017-07-31,87.320000,88.000000,87.000000,87.260002,86.107285,739600
2017-08-01,85.480003,88.169998,85.480003,87.169998,86.018471,1081600
2017-08-02,85.430000,85.430000,82.550003,83.839996,82.732468,2072300
2017-08-03,83.449997,83.739998,82.120003,82.309998,81.222672,1470400
2017-08-04,82.559998,82.980003,82.029999,82.879997,81.785149,1043100
2017-08-07,82.989998,83.239998,82.150002,82.519997,81.429893,749900
2017-08-08,82.330002,82.750000,81.860001,81.889999,80.808228,597400
2017-08-09,81.910004,82.029999,81.410004,81.529999,80.452980,721700
2017-08-10,81.230003,81.410004,80.559998,80.580002,79.515533,788600
2017-08-11,80.959999,81.199997,80.589996,80.620003,79.555008,551100
2017-08-14,81.150002,81.699997,80.940002,81.440002,80.364174,504800
2017-08-15,81.480003,81.669998,81.199997,81.400002,80.324707,552500
2017-08-16,81.610001,81.889999,81.279999,81.650002,80.571396,559500
2017-08-17,81.510002,81.900002,80.820000,80.900002,79.831299,1111400
2017-08-18,80.389999,80.959999,80.120003,80.650002,79.584610,850900
2017-08-21,80.800003,81.300003,80.430000,81.070000,79.999062,535900
2017-08-22,81.209999,82.360001,81.059998,82.050003,80.966110,633500
2017-08-23,81.870003,81.870003,81.180000,81.209999,80.137207,603100
2017-08-24,81.300003,81.300003,79.870003,80.260002,79.199760,717300
2017-08-25,80.750000,80.750000,79.589996,79.669998,78.617554,994600
2017-08-28,80.000000,80.150002,79.080002,79.230003,78.183357,653000
2017-08-29,79.290001,79.610001,78.970001,79.519997,78.469528,813100
2017-08-30,79.620003,80.349998,79.199997,80.160004,79.101082,957600
2017-08-31,80.250000,81.190002,80.160004,81.050003,79.979324,660400
2017-09-01,81.379997,81.379997,80.809998,80.980003,79.910248,631300
2017-09-05,80.820000,81.239998,80.419998,80.620003,79.555008,1056000
2017-09-06,80.720001,81.180000,80.589996,81.059998,79.989189,767700
2017-09-07,81.160004,82.349998,81.160004,82.000000,80.916771,893400
2017-09-08,81.730003,82.800003,80.889999,82.480003,81.390434,665400
2017-09-11,82.919998,82.930000,81.870003,82.029999,80.946373,796300
2017-09-12,82.019997,83.000000,81.500000,82.900002,81.804893,628100
2017-09-13,82.639999,82.650002,81.330002,81.449997,80.374046,557400
2017-09-14,81.250000,81.489998,80.320000,80.690002,79.624084,817300
2017-09-15,80.720001,81.400002,80.529999,81.029999,79.959579,1191700
2017-09-18,81.099998,81.809998,80.919998,81.769997,80.689796,621000
2017-09-19,81.809998,81.809998,81.379997,81.709999,80.630592,390300
2017-09-20,81.699997,82.489998,81.449997,82.089996,81.005577,570500
2017-09-21,82.010002,82.320000,81.699997,81.949997,80.867424,463900
2017-09-22,81.580002,82.379997,81.580002,82.309998,81.222672,393600
2017-09-25,82.209999,82.400002,81.820000,82.029999,80.946373,595900
2017-09-26,82.500000,82.500000,81.699997,81.900002,80.818085,1049400
2017-09-27,82.029999,82.260002,81.690002,81.980003,80.897041,737800
2017-09-28,81.580002,82.440002,81.489998,82.400002,81.311485,864000
2017-09-29,82.279999,83.839996,82.269997,83.190002,82.091049,922200
2017-10-02,83.400002,84.089996,83.010002,83.519997,82.416695,794900
2017-10-03,83.570000,84.050003,83.099998,83.750000,82.643661,548700
2017-10-04,83.739998,84.000000,83.110001,83.870003,82.762077,462900
2017-10-05,83.879997,84.010002,83.580002,83.800003,82.693001,495000
2017-10-06,83.639999,83.879997,83.209999,83.500000,82.396965,493900
2017-10-09,83.360001,83.680000,83.029999,83.330002,82.229202,493500
2017-10-10,83.370003,83.860001,83.330002,83.739998,82.633797,401200
2017-10-11,83.720001,83.970001,83.160004,83.360001,82.258804,530000
2017-10-12,83.389999,83.989998,83.209999,83.820000,82.712730,640200
2017-10-13,84.269997,84.599998,83.910004,84.000000,82.890350,474000
2017-10-16,83.959999,84.260002,83.739998,84.070000,82.959427,379000
2017-10-17,84.010002,84.440002,83.820000,84.309998,83.196259,441400
2017-10-18,84.260002,84.900002,84.260002,84.800003,83.679787,428500
2017-10-19,84.800003,84.919998,84.120003,84.910004,83.788338,514800
2017-10-20,85.000000,85.370003,84.760002,84.849998,83.729126,748500
2017-10-23,84.879997,85.070000,84.360001,84.769997,83.650169,634100
2017-10-24,84.730003,85.150002,84.370003,84.879997,83.758720,532400
2017-10-25,84.529999,84.930000,83.959999,84.199997,83.087692,540600
2017-10-26,84.480003,85.160004,84.290001,84.830002,83.709389,777200
2017-10-27,84.529999,85.349998,84.370003,84.940002,83.817947,1169500
2017-10-30,84.919998,85.160004,84.400002,84.699997,83.581100,779000
2017-10-31,84.809998,85.419998,84.660004,85.050003,83.926483,1239800
2017-11-01,86.000000,91.339996,86.000000,89.879997,88.692680,2413500
2017-11-02,90.300003,91.309998,89.930000,91.019997,89.817612,1598500
2017-11-03,91.080002,91.410004,90.150002,91.029999,89.827492,877100
2017-11-06,90.940002,91.730003,90.309998,91.099998,89.896568,797600
2017-11-07,91.800003,92.919998,91.699997,92.290001,91.070847,924500
2017-11-08,92.139999,92.860001,91.849998,92.570000,91.347153,980800
2017-11-09,92.160004,92.779999,90.669998,90.820000,89.620270,751500
2017-11-10,90.720001,90.720001,89.949997,90.209999,89.018311,889600
2017-11-13,90.029999,90.430000,89.650002,90.120003,88.929512,888900
2017-11-14,89.989998,91.589996,89.970001,91.110001,89.906418,1044100
2017-11-15,91.099998,91.320000,90.389999,90.830002,89.630135,613200
2017-11-16,91.129997,91.410004,90.629997,90.820000,89.620270,1090200
2017-11-17,90.879997,92.209999,90.680000,91.860001,90.646523,1884000
2017-11-20,91.739998,92.559998,91.620003,92.529999,91.307678,1030800
2017-11-21,92.720001,94.099998,92.650002,93.580002,92.343803,1269500
2017-11-22,93.519997,94.260002,93.209999,93.820000,92.580635,946700
2017-11-24,93.800003,94.129997,93.519997,93.879997,92.639847,223800
2017-11-27,93.879997,94.510002,93.870003,94.220001,92.975342,685200
2017-11-28,94.410004,95.250000,94.129997,95.230003,93.972015,759500
2017-11-29,95.290001,95.919998,94.809998,94.980003,93.725304,681700
2017-11-30,95.190002,96.919998,94.839996,96.419998,95.146278,904500
2017-12-01,98.050003,98.599998,94.180000,95.639999,94.376595,957700
2017-12-04,95.820000,96.709999,95.790001,96.010002,94.741707,877000
2017-12-05,96.339996,96.650002,95.879997,95.940002,94.672623,838300
2017-12-06,96.080002,96.349998,95.620003,95.870003,94.603561,605500
2017-12-07,96.250000,96.410004,95.349998,95.440002,94.179245,715700
2017-12-08,96.010002,96.379997,95.349998,96.160004,94.889732,565100
2017-12-11,95.959999,95.959999,94.230003,94.320000,93.074028,1249400
2017-12-12,94.480003,94.849998,93.730003,94.599998,93.350319,972400
2017-12-13,94.790001,95.099998,94.250000,94.410004,93.162842,848200
2017-12-14,94.559998,95.760002,94.500000,94.730003,93.478615,1015500
2017-12-15,95.000000,95.620003,94.389999,95.000000,93.745041,2703900
2017-12-18,95.410004,96.360001,95.320000,95.940002,94.672623,824200
2017-12-19,95.769997,96.760002,95.459999,96.000000,94.731834,1067500
2017-12-20,96.379997,97.089996,96.080002,96.320000,95.047607,822700
2017-12-21,96.830002,96.830002,95.320000,95.580002,94.317383,652700
2017-12-22,95.519997,95.739998,94.930000,95.330002,94.070694,656200
2017-12-26,95.459999,96.169998,95.279999,95.650002,94.386459,456900
2017-12-27,95.959999,96.050003,95.440002,95.769997,94.504883,369300
2017-12-28,95.540001,96.519997,95.540001,96.449997,95.175888,597800
2017-12-29,96.410004,97.000000,95.930000,96.000000,94.731834,529400
2018-01-02,96.480003,96.739998,95.379997,95.830002,94.564079,653900
2018-01-03,95.760002,95.970001,95.260002,95.550003,94.287781,760200
2018-01-04,95.959999,96.290001,95.580002,96.029999,94.761436,960300
2018-01-05,96.500000,96.959999,95.919998,96.879997,95.600212,882100
2018-01-08,96.559998,97.559998,96.339996,97.000000,95.718628,791600
2018-01-09,97.019997,97.190002,96.330002,96.730003,95.452202,566900
2018-01-10,97.129997,97.129997,96.070000,96.339996,95.067337,437500
2018-01-11,96.389999,96.730003,96.029999,96.669998,95.392975,357900
2018-01-12,96.779999,97.589996,96.430000,97.500000,96.212029,734500
2018-01-16,97.370003,97.889999,97.099998,97.199997,95.915970,967600
2018-01-17,97.750000,98.269997,97.269997,98.010002,96.715286,719800
2018-01-18,98.089996,98.720001,96.290001,98.199997,96.902771,764000
2018-01-19,98.500000,99.089996,97.989998,98.900002,97.593529,1088600
2018-01-22,99.010002,99.550003,98.339996,99.519997,98.205330,628700
2018-01-23,99.080002,99.300003,97.330002,99.250000,97.938911,922100
2018-01-24,99.250000,99.919998,98.889999,99.000000,97.692207,637400
2018-01-25,99.449997,99.709999,98.529999,98.589996,97.287621,653200
2018-01-26,98.959999,98.959999,97.870003,98.309998,97.011314,1477600
2018-01-29,98.000000,98.860001,97.540001,98.250000,96.952118,1033600
2018-01-30,98.290001,99.400002,97.879997,99.120003,97.810631,1253600
2018-01-31,99.169998,100.540001,98.720001,100.050003,98.728333,1264600
2018-02-01,99.230003,100.339996,98.000000,100.260002,98.935555,1599800
2018-02-02,99.839996,100.260002,98.800003,98.830002,97.524445,1086600
2018-02-05,98.879997,99.309998,94.849998,94.889999,93.636490,1257500
2018-02-06,93.529999,95.440002,92.400002,95.010002,93.754921,1246900
2018-02-07,94.610001,96.400002,94.519997,94.690002,93.439140,940100
2018-02-08,94.699997,95.489998,92.239998,92.279999,91.060982,1038200
2018-02-09,92.980003,93.540001,90.599998,92.910004,91.682648,1134700
2018-02-12,93.580002,95.129997,92.889999,94.300003,93.054291,900200
2018-02-13,93.940002,95.080002,92.620003,94.879997,93.626625,800200
